sku,model_number,name,category,msrp,final_price,description,bullet_features,uri,release_date,in_stock
27G850A-B,MD09034067,27 Inch UltraGear™ Nano IPS Black 4K UHD 240Hz or FHD 480Hz 1ms G-sync Compatible DisplayPort 2.1 Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",899.99,899.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""4K Nano IPS Black: Stunning clarity, vibrant color, and true HDR brilliance""}, {""priority"": ""2"", ""bullet_feature"": ""Dual Mode: 27 IPS Gaming in Stunning UHD at 240Hz or faster 480Hz in Full HD""}, {""priority"": ""3"", ""bullet_feature"": ""1ms (GtG) Response Time minimizes ghosting for sharp precise gaming""}, {""priority"": ""4"", ""bullet_feature"": ""DisplayPort 2.1 bandwidth ensures ultra-smooth, fluid motion at higher refresh rates¹""}, {""priority"": ""5"", ""bullet_feature"": ""Smooth gaming, reduced screen tearing and stutter with NVIDIA® G-SYNC® compatibility²""}, {""priority"": ""6"", ""bullet_feature"": ""Vivid color in UHD with Nano IPS Black, up to 99% color gamut and HDR600""}]",https://lg.com/us/monitors/lg-27g850a-b-gaming-monitor,2025-03-31T00:00:00+00:00,Y
OLED77M5PUA,MD09034073,77 Inch Class LG OLED evo AI M5 4K Smart TV 2025 with True Wireless Video & Audio Transfer with Supplied Wall Mount,"[""b2c"", ""oled_evo_tvs"", ""tv_and_home_theater"", ""tvs""]",,3799.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""World's No.1 OLED TV Brand¹, Celebrating 12 years of perfecting award-winning OLED TV technology\t""}, {""priority"": ""2"", ""bullet_feature"": ""True Wireless Video & Audio Transfer w/ Zero Connect Box²""}, {""priority"": ""3"", ""bullet_feature"": ""Brightness Booster Ultimate magnifies each individual pixel for remarkably luminous detail""}, {""priority"": ""4"", ""bullet_feature"": ""Bright Room Ready performs great no matter the room or the lighting""}, {""priority"": ""5"", ""bullet_feature"": ""Alpha 11 AI Processor Gen2 Next-gen AI for a smarter personalized experience plus spectacular  picture and sound with AI Picture Pro and AI Super Upscaling³""}, {""priority"": ""6"", ""bullet_feature"": ""Over 8.3 million self-lit smart pixels with Perfect Black and Perfect Color technology. ""}, {""priority"": ""7"", ""bullet_feature"": ""5 Year panel warranty⁴ and industry-leading OLED Care+ so you'll enjoy your OLED TV for years to come""}, {""priority"": ""8"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision®, Dolby Atmos® & FILMMAKER MODE™⁵""}]",https://lg.com/us/tvs/lg-oled77m5pua-oled-4k-tv,2025-05-26T00:00:00+00:00,Y
75QNED9MAUA,MD09034077,75 Inch Class LG QNED evo AI QNED9MA Mini LED 4K Smart TV 2025 with True Wireless Video & Audio Transfer with Supplied Wall Mount,"[""b2c"", ""qned_evo_tvs"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",2299.00,1499.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""True Wireless Video & Audio Transfer w/ Zero Connect Box¹""}, {""priority"": ""2"", ""bullet_feature"": ""With Dynamic QNED Color & 100% Color Volume, see vivid color for a lifelike picture²""}, {""priority"": ""3"", ""bullet_feature"": ""MiniLED Backlighting with Dimming Pro improves contrast with more precise lighting control""}, {""priority"": ""4"", ""bullet_feature"": ""Alpha 9 AI Processor Gen8 provides smooth, crisp picture and sound with AI Picture Pro and AI Super Upscaling³""}, {""priority"": ""5"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision®, Dolby Atmos® & FILMMAKER MODE™⁴""}, {""priority"": ""6"", ""bullet_feature"": ""Keep up with the action with a 120Hz refresh rate""}, {""priority"": ""7"", ""bullet_feature"": ""Stay in the action with real-time play and virtually no tearing""}, {""priority"": ""8"", ""bullet_feature"": ""LG’s Award-winning Smart TV platform powered by webOS. Get access to apps & view over 350 free LG Channels. Plus get software updates with webOS Re:New⁵""}]",https://lg.com/us/tvs/lg-75qned9maua-qned-4k-tv,2025-04-15T00:00:00+00:00,Y
OLED55G5WUA,MD09034096,55 Inch Class LG OLED evo AI G5 4K Smart TV 2025 with Supplied Wall Mount,"[""b2c"", ""oled_evo_tvs"", ""oled_tvs"", ""tv_and_home_theater"", ""tvs""]",2499.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""The LG G5 is the best TV I have ever tested.-CNET""}, {""priority"": ""2"", ""bullet_feature"": ""Brightness Booster Ultimate magnifies each individual pixel for remarkably luminous detail""}, {""priority"": ""3"", ""bullet_feature"": ""Bright Room Ready performs great no matter the room or the lighting""}, {""priority"": ""4"", ""bullet_feature"": ""LG’s Most Powerful AI Processor, the Alpha 11 AI Processor Gen2 AI for a personalized experience, spectacular picture & sound with AI Picture Pro & AI Super Upscaling²""}, {""priority"": ""5"", ""bullet_feature"": ""With OLED’s over 8.3 million self-lit smart pixels see perfect black and perfect color¹⁴""}, {""priority"": ""6"", ""bullet_feature"": ""5 Year panel warranty³ and industry-leading OLED Care+ so you'll enjoy OLED for years to come""}, {""priority"": ""7"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision®, Dolby Atmos® & FILMMAKER MODE™⁴""}, {""priority"": ""8"", ""bullet_feature"": ""Ultimate Gaming with 165Hz Refresh Rate*, NVIDIA G-Sync, AMD FreeSync Premium and 0.1ms response time⁷""}]",https://lg.com/us/tvs/lg-oled55g5wua-oled-4k-tv,2025-01-31T00:00:00+00:00,Y
OLED65G5WUA,MD09034097,65 Inch Class LG OLED evo AI G5 4K Smart TV 2025 with Supplied Wall Mount,"[""b2c"", ""oled_evo_tvs"", ""oled_tvs"", ""tv_and_home_theater"", ""tvs""]",3399.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""The LG G5 is the best TV I have ever tested.-CNET""}, {""priority"": ""2"", ""bullet_feature"": ""Brightness Booster Ultimate magnifies each individual pixel for remarkably luminous detail""}, {""priority"": ""3"", ""bullet_feature"": ""Bright Room Ready performs great no matter the room or the lighting""}, {""priority"": ""4"", ""bullet_feature"": ""LG’s Most Powerful AI Processor, the Alpha 11 AI Processor Gen2 AI for a personalized experience, spectacular picture & sound with AI Picture Pro & AI Super Upscaling²""}, {""priority"": ""5"", ""bullet_feature"": ""With OLED’s over 8.3 million self-lit smart pixels see perfect black and perfect color¹³""}, {""priority"": ""6"", ""bullet_feature"": ""5 Year panel warranty³ and industry-leading OLED Care+ so you'll enjoy OLED for years to come""}, {""priority"": ""7"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision®, Dolby Atmos® & FILMMAKER MODE™⁴""}, {""priority"": ""8"", ""bullet_feature"": ""Ultimate Gaming with 165Hz Refresh Rate*, NVIDIA G-Sync, AMD FreeSync Premium and 0.1ms response time⁷""}]",https://lg.com/us/tvs/lg-oled65g5wua-oled-4k-tv,2025-01-31T00:00:00+00:00,Y
34SR63QA-W,MD09034099,34 Inch Smart Monitor WQHD 21:9 Curved Screen 100Hz with webOS,"[""b2c"", ""computing"", ""monitors"", ""smart_monitors_with_webOS""]",399.99,349.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""34\"" 21:9 Curved WQHD (3440x1440) display""}, {""priority"": ""2"", ""bullet_feature"": ""webOS Smart Monitor""}, {""priority"": ""3"", ""bullet_feature"": ""HDR10 with up to 99% sRGB Color Gamut Expression""}, {""priority"": ""4"", ""bullet_feature"": ""AirPlay 2, Screen Share, Bluetooth""}, {""priority"": ""5"", ""bullet_feature"": ""Connect with USB Type-C (65W PD), HDM (x2), USB 3.0 (x2) and headphone jack""}, {""priority"": ""6"", ""bullet_feature"": ""ThinQ Home Dashboard / Magic Remote support""}, {""priority"": ""7"", ""bullet_feature"": ""100Hz Refresh Rate""}]",https://lg.com/us/monitors/lg-34sr63qa-w-smart-monitor,2025-03-31T00:00:00+00:00,Y
15U50T-G.ARS1U1,MD09034136,"LG gram Book 15.6 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel® Core™ i5-1334U, 8GB RAM, 256GB SSD, Titan Silver","[""b2c"", ""computing"", ""laptops"", ""lg_gram_book_laptops""]",799.99,799.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""An ultra-portable 15.6\"" laptop weighs just 3.7 lbs. and is 0.76\"" thin ""}, {""priority"": ""2"", ""bullet_feature"": ""Discover the power of AI with Copilot in Windows Home 11""}, {""priority"": ""3"", ""bullet_feature"": ""The Intel Core i5 processor handles demanding tasks with ease and efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""Work, create and play in vivid detail on a bright 15.6” Full HD IPS screen""}, {""priority"": ""5"", ""bullet_feature"": ""8GB RAM and 256GB SSD combine multitasking power with scalable storage""}, {""priority"": ""6"", ""bullet_feature"": ""Dolby Atmos®¹delivers an immersive surround sound experience""}, {""priority"": ""7"", ""bullet_feature"": ""The LG gram Link² app connects devices for easy sharing, viewing, and communication""}]",https://lg.com/us/laptops/lg-15u50t-g.ars1u1-gram-laptop,2024-12-24T00:00:00+00:00,Y
15U50T-G.ARS2U1,MD09034137,"LG gram Book 15.6 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel® Core™ i5-1334U, 8GB RAM, 512GB SSD, Titan Silver","[""b2c"", ""computing"", ""laptops"", ""lg_gram_book_laptops""]",849.99,599.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""An ultra-portable 15.6\"" laptop weighs just 3.7 lbs. and is 0.76\"" thin ""}, {""priority"": ""2"", ""bullet_feature"": ""Discover the power of AI with Copilot in Windows Home 11""}, {""priority"": ""3"", ""bullet_feature"": ""The Intel Core i5 processor handles demanding tasks with ease and efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""Work, create and play in vivid detail on a bright 15.6” Full HD IPS screen""}, {""priority"": ""5"", ""bullet_feature"": ""8GB RAM and 512GB SSD combine multitasking power with scalable storage""}, {""priority"": ""6"", ""bullet_feature"": ""Dolby Atmos®¹ delivers an immersive surround sound experience""}, {""priority"": ""7"", ""bullet_feature"": ""The LG gram Link²app connects devices for easy sharing, viewing, and communication""}]",https://lg.com/us/laptops/lg-15u50t-g.ars2u1-gram-laptop,2024-12-24T00:00:00+00:00,Y
32G60WA-B,MD09034156,32 Inch UltraGear™ QHD 180Hz 1ms AMD FreeSync™ HDR10 1000R Curved Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",215.99,189.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Up to 180Hz refresh rate and 1ms (GtG) for fast, fluid action¹""}, {""priority"": ""2"", ""bullet_feature"": ""32\"" QHD monitor with a 1000R curve for enhanced immersion ""}, {""priority"": ""3"", ""bullet_feature"": ""Up to 99% sRGB coverage and HDR10 express bold color and deep contrast""}, {""priority"": ""4"", ""bullet_feature"": ""AMD FreeSync™ deliverssmooth, tear-free, responsive gameplay""}, {""priority"": ""5"", ""bullet_feature"": ""Ultra-slim 3-side bezel design keeps you focused in on the action ""}]",https://lg.com/us/monitors/lg-32g60wa-b-gaming-monitor,2025-07-26T00:00:00+00:00,Y
32GX870A-B,MD09034163,32 Inch UltraGear™ OLED Dual Mode 4K UHD 240Hz or FHD 480Hz 0.03ms G-Sync Compatible Gaming Monitor with USB Type-C,"[""b2c"", ""computing"", ""monitors"", ""ultragear_oled_gaming_monitors""]",1399.99,1099.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""32\"" Ultra-fast OLED gaming with Dual Mode offers 4K up to 240Hz or FHD up to 480Hz²""}, {""priority"": ""2"", ""bullet_feature"": ""Leave lag behind with UltraGear OLED's near instantaneous 0.03ms (GtG) response time""}, {""priority"": ""3"", ""bullet_feature"": ""Smooth gaming, reduced screen tearing and stutter with NVIDIA® G-SYNC® compatibility¹""}, {""priority"": ""4"", ""bullet_feature"": ""AMD FreeSync™ Premium Pro displays a fluid, virtually tear-free gaming experience""}, {""priority"": ""5"", ""bullet_feature"": ""DisplayHDR™ True Black400 and 1.5M:1 contrast ratio displays rich blacks and vivid color""}, {""priority"": ""6"", ""bullet_feature"": ""Space-saving design with virtually borderless height, tilt, and pivot adjustable screen""}, {""priority"": ""7"", ""bullet_feature"": ""DisplayPort 2.1 bandwidth ensures ultra-smooth, fluid motion at higher refresh rates⁵""}]",https://lg.com/us/monitors/lg-32gx870a-b-gaming-monitor,2025-03-28T00:00:00+00:00,Y
45GX90SA-B,MD09034223,45 Inch UltraGear™ OLED WQHD 240Hz 0.03ms G-Sync Compatible 800R Curved Gaming Monitor with webOS,"[""b2c"", ""computing"", ""monitors"", ""ultragear_oled_gaming_monitors""]",1699.99,1099.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""45” UltraGear OLED: a 21:9 curved WQHD display that’s built for battle""}, {""priority"": ""2"", ""bullet_feature"": ""Outrageous OLED gaming speed at up to 240Hz and 0.03ms response time""}, {""priority"": ""3"", ""bullet_feature"": ""Easy access to popular streaming apps and cloud gaming services with webOS¹""}, {""priority"": ""4"", ""bullet_feature"": ""Seamless frame sync with FreeSync™ Premium and G-SYNC® for stutter-free gaming.""}, {""priority"": ""5"", ""bullet_feature"": ""Stunning and bright OLED visuals with rich color, deep blacks, and 1.5M:1 contrast""}, {""priority"": ""6"", ""bullet_feature"": ""The 45\"" UltraGear OLED's steep and dramatic 800R curve surrounds you in the action""}, {""priority"": ""7"", ""bullet_feature"": ""webOS brings tailored AI-driven visuals and audio for enhanced gaming experiences²""}, {""priority"": ""8"", ""bullet_feature"": ""Console or PC connectivity: HDMI 2.1,  DisplayPort 1.4 and USB Type-C³""}]",https://lg.com/us/monitors/lg-45gx90sa-b-gaming-monitor,2025-03-28T00:00:00+00:00,Y
39GX90SA-W,MD09034230,39 Inch UltraGear™ OLED WQHD 240Hz 0.03ms G-Sync Compatible 800R Curved Gaming Monitor with webOS,"[""b2c"", ""computing"", ""monitors"", ""ultragear_oled_gaming_monitors""]",1599.99,899.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""39” UltraGear OLED: a 21:9 curved WQHD display that’s built for battle""}, {""priority"": ""2"", ""bullet_feature"": ""Outrageous OLED gaming speed at up to 240Hz and 0.03ms response time""}, {""priority"": ""3"", ""bullet_feature"": ""Easy access to popular streaming apps and cloud gaming services with webOS¹""}, {""priority"": ""4"", ""bullet_feature"": ""Seamless frame sync with FreeSync™ Premium and G-SYNC® for stutter-free gaming.""}, {""priority"": ""5"", ""bullet_feature"": ""Stunning and bright OLED visuals with rich color, deep blacks, and 1.5M:1 contrast""}, {""priority"": ""6"", ""bullet_feature"": ""The 39\"" UltraGear OLED's steep and dramatic 800R curve surrounds you in the action""}, {""priority"": ""7"", ""bullet_feature"": ""webOS brings tailored AI-driven visuals and audio for enhanced gaming experiences²""}, {""priority"": ""8"", ""bullet_feature"": ""Console or PC connectivity: HDMI 2.1,  DisplayPort 1.4 and USB Type-C³""}]",https://lg.com/us/monitors/lg-39gx90sa-w-gaming-monitor,2025-03-28T00:00:00+00:00,Y
34GX90SA-W,MD09034262,34 Inch UltraGear™ OLED WQHD 240Hz 0.03ms G-Sync Compatible 800R Curved Gaming Monitor with webOS,"[""b2c"", ""computing"", ""monitors"", ""ultragear_oled_gaming_monitors""]",1399.99,1399.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""34” UltraGear OLED: a 21:9 curved WQHD display that’s built for battle""}, {""priority"": ""2"", ""bullet_feature"": ""Outrageous OLED gaming speed at up to 240Hz and 0.03ms response time""}, {""priority"": ""3"", ""bullet_feature"": ""Easy access to popular streaming apps and cloud gaming services with webOS¹""}, {""priority"": ""4"", ""bullet_feature"": ""Seamless frame sync with FreeSync™ Premium and G-SYNC® for stutter-free gaming.""}, {""priority"": ""5"", ""bullet_feature"": ""Stunning and bright OLED visuals with rich color, deep blacks, and 1.5M:1 contrast""}, {""priority"": ""6"", ""bullet_feature"": ""The 34\"" UltraGear OLED's steep and dramatic 800R curve surrounds you in the action""}, {""priority"": ""7"", ""bullet_feature"": ""webOS brings tailored AI-driven visuals and audio for enhanced gaming experiences²""}, {""priority"": ""8"", ""bullet_feature"": ""Console or PC connectivity: HDMI 2.1,  DisplayPort 1.4 and USB Type-C³""}]",https://lg.com/us/monitors/lg-34gx90sa-w-gaming-monitor,2025-03-28T00:00:00+00:00,Y
SA-G5SN55,MD09034272,OLED evo G5 TV Stand - 55 Inch Class TV,"[""b2c"", ""tv_and_home_theater"", ""tv_and_home_theater_accessories""]",99.99,99.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""OLED G5 Series Stand and Back cover""}, {""priority"": ""2"", ""bullet_feature"": ""Compatible with G5 55\"" OLED55G5WUA""}, {""priority"": ""3"", ""bullet_feature"": ""A center-mounted stand that's made to show off the beauty of the LG OLED G5 55\"" Class TV""}]",https://lg.com/us/tv-home-theater-accessories/lg-sa-g5sn55-oled-tv-stand,2025-07-21T00:00:00+00:00,Y
17Z90RU-G.AAW2U1,MD09034361,"LG gram 17 Inch Lightweight Laptop, Intel® 13th Gen Core® i5 Platform, Windows 11 Home, 16GB RAM, 512GB SSD, White","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",1499.99,849.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""17” WQXGA (2560x1600) Anti-Glare IPS Display""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® 13th Gen Intel® Core™ i5-1334U processors""}, {""priority"": ""4"", ""bullet_feature"": ""Intel Iris Xe Graphics""}, {""priority"": ""5"", ""bullet_feature"": ""16GB LPDDR4X RAM""}, {""priority"": ""6"", ""bullet_feature"": ""512GB NVMe SSD""}]",https://lg.com/us/laptops/lg-17z90ru-g.aaw2u1-gram-laptop,2025-01-24T00:00:00+00:00,Y
